pg_id,title,author,year,fictionality,language,pages
22164,A modern tomboy / by L. T. Meade.,"Meade, L. T., 1854-1914.",1986,0,eng,324.0
9524,"Notes of a journey from Cornhill to grand Cairo by way of Lisbon, Athens, Constantinople, and Jerusalem: performed in the steamers of the Peninsular and Oriental Company. By W.M. Thackeray. With sixteen illus.","Thackeray, William Makepeace, 1811-1863.",1865,0,eng,208.0
24313,"Once a week, or, A fight for the franchise : an original farce in one act / by Wilmot Harrison.","Harrison, Wilmot.",1880,0,eng,
23975,"Spirits in bondage; a cycle of lyrics, by Clive Hamilton.","Lewis, C. S. 1898-1963.",1919,0,eng,
50492,"Istoria de Gil Blas di Santillana, per Lesage; illustrata da Philippoteaux e Pellicer ...","Le Sage, Alain René, 1668-1747.",1885,1,ita,
9427,"The return of the narrative,","Hardy, Thomas, 1840-1928.",1927,0,eng,
19504,A calendar of sonnets.,"Jackson, Helen Hunt, 1830-1885.",1886,0,eng,
21530,The angel of terror / by Edgar Wallace.,"Wallace, Edgar, 1875-1932.",1922,0,eng,267.0
28909,Philosophy of style: an essay ... With notes by the editor.,"Spencer, Herbert, 1820-1903.",1891,0,eng,
46743,The methods of ethics / Henry Sidgwick.,"Sidgwick, Henry, 1838-1900.",1962,0,eng,528.0
48035,Charles Sumner / by Moorfield Storey.,"Storey, Moorfield, 1845-1929.",1900,0,eng,466.0
9035,The tragedy of Pudd'nhead Wilson : and the comedy those extraordinary twins / by Mark Twain (Samuel L. Clemens) ; with marginal illustrations.,"Twain, Mark, 1835-1910.",1899,1,eng,432.0
30175,Los principios mathemático-históricos.,"Fernández Bolívar, Víctor José, 1923-",1967,0,spa,
20029,"Las fábulas de Esopo, tr. directamente del griego, y de las versiones latinas de Fedro, Aviano, Aulo Gellio, etc., precedidas de un ensayo histórico-critico sobre la fábula, y de noticias biográficas de los autores citados, por Eduardo de Mier.",Aesop.,1871,0,spa,
13621,The poems of Jonathan Swift.,"Swift, Jonathan, 1667-1745.",1822,0,eng,
22443,"The poems of John Clare, edited with an introduction by J. W. Tibble.","Clare, John, 1793-1864.",1935,0,eng,
69206,Winning his 'Y' : a story of school athletics.,"Barbour, Ralph Henry, 1870-1944.",1920,0,eng,286.0
69513,"The aneroid barometer, its theory and its use, with special reference to the determination of altitudes. By E.A. Gieseler ...","Gieseler, E. A.",1889,0,eng,
14668,McGuffey's eclectic reader.,"McGuffey, William Holmes, 1800-1873.",1879,0,eng,
30005,Zur Geschichte der Theorie der elliptischen Transcendenten in 1826-29.,"Koenigsberger, Leo, 1837-1921.",1879,0,ger,
39088,On the study and difficulties of mathematics / by Augustus De Morgan.,"De Morgan, Augustus, 1806-1871.",1943,0,eng,288.0
71528,Gondola days / by F. Hopkinson Smith.,"Smith, Francis Hopkinson, 1838-1915.",1925,0,eng,
32955,The children of Westminster Abbey; studies in English history.,"Kingsley, Rose Georgina, 1845 or 1846-1925.",1886,0,eng,
59248,The mathematical theory of relativity.,"Eddington, Arthur Stanley, Sir, 1882-1944.",1937,0,eng,270.0
9014,The Complete works of Mark Twain.,"Twain, Mark, 1835-1910.",1939,0,eng,
39550,The 1910 Hotel St. Francis cook book / by Victor Hirtzler.,"Hirtzler, Victor, approximately 1875-1935.",1988,0,eng,424.0
2559,The Forsyth saga.,"Galsworthy, John, 1867-1933.",1922,0,eng,870.0
26214,"The Jesuit missions; a chronicle of the cross in the wilderness, by Thomas Guthrie Marquis.","Marquis, Thomas Guthrie, 1864-1936.",1916,0,eng,4.0
9731,"To be read at dusk : and other stories, sketches and essays / by Charles Dickens ; now first collected.","Dickens, Charles, 1812-1870.",1898,0,eng,401.0
12713,"Rime of the ancient mariner, and Christabel.","Coleridge, Samuel Taylor, 1772-1834.",1909,0,eng,
19513,Journey to the centre of the earth / by Jules Verne ; translated [from the French] by Robert Baldick.,"Verne, Jules, 1828-1905.",1980,1,eng,254.0
49965,"The Dao de jing / Lao Zi ; introduced by Martin Palmer and Jay Ramsay ; translated by Man-Ho Kwok, Martin Palmer and Jay Ramsay.",Laozi.,1996,0,eng,133.0
20602,"Cobb's anatomy, by Irvin S. Cobb ... illustrated by Peter Newell.","Cobb, Irvin S. 1876-1944.",1912,0,eng,7.0
9002,Personal recollections of Joan of Arc : by the Sieur Louis de Conte (her page and secretary) / Freely translated out of the ancient French into modern English from the original unpublished manuscript in the national archives of France by Jean François Alden.,"Twain, Mark, 1835-1910.",1899,1,eng,
20689,"Ragged Dick, or, Street life in New York / by Horatio Alger, Jr.","Alger, Horatio, 1832-1899.",1899,1,eng,
11587,"The school book of forestry,","Pack, Charles Lathrop, 1857-1937.",1923,0,eng,159.0
42524,L'ingénieux hidalgo Don Quichotte de La Manche ...,"Cervantes Saavedra, Miguel de, 1547-1616",1908,0,fre,
33317,Abriss einer Theorie der Abelschen Functionen von drei Variabeln.,"Schottky, Friedrich Hermann, 1851-1935.",1880,0,ger,
35948,"The Campaner Thal, and other writings / from the German of Jean Paul Friedrich Richter","Jean Paul, 1763-1825",1990,0,eng,383.0
53429,El sabor de la tierruca.,"Pereda, José María de, 1833-1906.",1929,1,spa,
38873,"The gentle reader, by Samuel McChord Crothers.","Crothers, Samuel McChord, 1857-1927.",1910,0,eng,
9713,The haunted man and the ghost's bargain : a fancy for Christmas-time / by Charles Dickens.,"Dickens, Charles, 1812-1870.",1992,1,eng,188.0
8765,Pellucidar / Edgar Rice Burroughs.,"Burroughs, Edgar Rice, 1875-1950.",1962,1,eng,160.0
40213,"Œuvres mathématiques d'Évariste Galois, publiées sous les auspices de la Société mathématique de France, avec une introduction par M. Émile Picard ...","Galois, Évariste, 1811-1832.",1897,0,fre,
46390,"There she blows! or, The log of the Arethusa / By Capt. W. H. Macy.","Macy, William Hussey, 1826-1891.",1877,0,eng,320.0
74588,"The boys of Columbia High in track athletics, or, A long run that won / by Graham B. Forbes ... ; illustrated.","Forbes, Graham B.",1913,0,eng,230.0
36640,"Lectures on elementary mathematics, by Joseph Louis Lagrange; tr. by Thomas J. McCormack.","Lagrange, J. L. 1736-1813.",1898,0,eng,156.0
36334,Note sur une méthode pour la réduction d'intégrales définies et sur son application à quelques formules spéciales.,"Haan, D. Bierens de 1822-1895.",1855,0,fre,54.0
9539,The rose & the ring : or The history of Prince Giglio and Prince Bulbo. A fire-side pantomime for great & small children / by W. M. Thackeray. Re-illustrated by J. R. Monsell.,"Thackeray, William Makepeace, 1811-1863.",1911,0,eng,
22978,The essaies of Sir Francis Bacon.,"Bacon, Francis, 1561-1626.",1949,0,eng,
33132,Sur les principes fondamentaux de la théorie des nombres et de la géométrie / par H. Laurent.,"Laurent, H. 1841-1908.",1911,0,fre,
51216,"Advanced bridge; the higher principles of the game analysed and explained, and their application illustrated, by hands taken from actual play.","Elwell, J. B. 1874-1920.",1904,0,eng,
74562,Les anciennes démocraties des Pays-Bas.,"Pirenne, Henri, 1862-1935.",1917,0,fre,
22447,Poems of Gerard Manley Hopkins / edited with notes by Robert Bridges.,"Hopkins, Gerard Manley, 1844-1889.",1930,0,eng,
28732,"Fables de J. la Fontaine, suivies de Philémon et Baucis et des Filles de Minée, précédées de La vie d'Ésope et d'une préface par La Fontaine.","La Fontaine, Jean de, 1621-1695.",1872,0,fre,464.0
20598,Buccaneers & pirates of our coasts [by] Frank R. Stockton.,"Stockton, Frank R., 1834-1902.",1967,0,eng,248.0
28944,Captain Blood : his Odyssey / by Rafael Sabatini.,"Sabatini, Rafael, 1875-1950.",1922,1,eng,437.0
70179,English spelling and spelling reform.,"Lounsbury, Thomas Raynesford, 1838-1915.",1970,0,eng,356.0
20051,Die Märchen der Brüder Grimm : Kinder- und Hausmärchen,"Grimm, Jacob, 1785-1863",1959,0,ger,594.0
13609,"Vector analysis and quaternions, by Alexander Macfarlane.","Macfarlane, Alexander, 1851-1913.",1906,0,eng,1.0
6557,Fall of the house of Usher ; Ligeia.,"Poe, Edgar Allan, 1809-1849.",1905,0,eng,207.0
74524,Manual of veterinary specific homeopathy.,"Humphreys, Frederick, 1816-1900. [from old catalog]",1886,0,eng,
64478,Engelsch woordenboek. Tweede deel: Nederlandsch-Engelsch / K. ten Bruggencate.,"Bruggencate, K. ten b. 1849.",1920,0,dut,668.0
9345,"Nostromo : a tale of the seaboard / by Joseph Conrad ; with an introduction by Rupert Croft-Cooke, and illustrations by Lima de Freitas","Conrad, Joseph, 1857-1924",1961,1,eng,376.0
56342,History of Greece : from the beginnings to the byzantine era / Hermann Bengtson ; translated from the German by Edmund F. Bloedow.,"Bengtson, Hermann, 1909-",1988,0,eng,817.0
21016,"Essays on the theory of numbers : I. Continuity and irrational numbers, II. The nature and meaning of numbers. By Richard Dedekind. Authorized translation by Wooster Woodruff Beman ..","Dedekind, Richard, 1831-1916.",1909,0,eng,115.0
64285,Reminiscences of a private / by Frank M. Mixson.,"Mixson, Frank M., 1846-",1990,0,eng,
9513,The works of Edgar Allen Poe.,"Poe, Edgar Allan, 1809-1849",1910,1,eng,
8613,"The poison belt, being an account of another amazing adventure of Professor Challenger, by Sir Arthur Conan Doyle","Doyle, Arthur Conan, 1859-1930",1913,0,eng,252.0
44169,Storia delle repubbliche italiane dei secoli di mezzo / di J.C.L. Simondo Sismondi ; traduzione dal francese.,"Sismondi, J.-C.-L. Simonde de 1773-1842.",1832,0,ita,
7964,"The mystery of Cloomber, by A. Conan Doyle ...","Doyle, Arthur Conan, Sir, 1859-1930.",1895,1,eng,250.0
1327,Elisabeth and her German garden.,"Elizabeth, 1866-1941.",1900,1,eng,
22949,"Winesburg, Ohio : a group of tales of Ohio small town life / by Sherwood Anderson.","Anderson, Sherwood, 1876-1941.",1919,1,eng,2.0
7434,"The adventures of Joel Pepper, by Margaret Sidney [pseud.] Illustrated by Sears Gallagher.","Sidney, Margaret, 1844-1924.",1900,1,eng,
9019,A dog's tale / by Mark Twain [i.e. S. Clemens] ; illustrated by W. T. Smedley.,"Twain, Mark, 1835-1910.",1905,1,eng,
21164,The enchanted island of Yew / by Mary Isabel Buchanan ; from the book by L. Frank Baum.,"Buchanan, Mary Isabel.",1937,0,eng,
21370,"More goops and how not to be them; a manual of manners for impolite infants depicting the characteristics of many naughty and thoughtless children, with instructive illustrations, by Gelett Burgess.","Burgess, Gelett, 1866-1951.",1903,0,eng,
22443,The later poems of John Clare / edited by Eric Robinson and Geoffrey Summerfield.,"Clare, John, 1793-1864.",1964,0,eng,286.0
2969,"The memoirs of Jacques Casanova / written by himself now for the first time translated into English, by Arthur Machen.","Casanova, Giacomo, 1725-1798.",1894,0,eng,
48762,History of the decline and fall of the Roman Empire / by Edward Gibbon ; with note by H. H. Gilman ; to which is added a complete index of the whole work.,"Gibbon, Edward, 1737-1794.",1875,0,eng,
57896,Luncheons : a cook's picture book : a supplement to the Century cook book / by Mary Ronald ; illustrated with over two hundred photographs.,"Ronald, Mary, 1844-1903.",1902,0,eng,
73639,"The new Larned History for ready reference, reading and research; the actual words of the world's best historians, biographers and specialists: a complete system of history for all uses, extending to all countries and subjects and representing the better and newer literature of history; the work of J.N. Larned.","Larned, J. N. 1836-1913.",1924,0,eng,
9279,Fighting France : from Dunkerque to Belport / by Edith Wharton ...,"Wharton, Edith, 1862-1937.",1917,0,eng,5.0
45511,Red caps and lilies / by Katharine Adams ; illustrated by Jay Van Everen.,"Adams, Katharine.",1927,1,eng,
31552,"Novo diccionário da língua portuguesa, redigido em harmonia com os modernos princípios da sciência da linguagem, e em que se contém quási o dobro dos vocábulos até agora registados em todos os diccionários portugueses, além de satisfazer a todas as graphias legítimas, especialmente a que tem sido mais usual e aquella que foi prescrita officialmente em 1911.","Figueiredo, Cândido de, 1846-1925.",1913,0,por,
9933,A treatise on the theory of invariants / by Oliver E. Glenn.,"Glenn, Oliver E. 1878-",1915,0,eng,
36114,"Relativity the special & the general theory, a popular exposition / by Albert Einstein ; authorised translation by Robert W. Lawson.","Einstein, Albert, 1879-1955.",1920,0,eng,
22439,The king in yellow / by Robert W. Chambers.,"Chambers, Robert W. 1865-1933.",1895,1,eng,316.0
72974,"Recollections of James Anthony Gardner, commander R. N. (1775-1814) edited by Sir R. Vesey Hamilton ... and John Knox Laughton.","Gardner, James Anthony, 1770-1846.",1906,0,eng,287.0
33369,Vorlesungen über die Theorie der hyperelliptischen Integrale / von Dr. Leo Koenigsberger.,"Koenigsberger, Leo, 1837-1921",1878,0,ger,170.0
44425,"River legends; or, Father Thames and Father Rhine, by the Right Hon. E. H. Knatchbull-Hugessen, M.P., with illustrations by Gustave Doré.","Brabourne, Edward Hugessen Knatchbull-Hugessen, Baron, 1828-1893.",1875,0,eng,253.0
33330,Randwertaufgaben bei Systemen von linearen partiellen Differentialgleichungen erster Ordnung / von Wallie Abraham Hurwitz.,"Hurwitz, Wallie Abraham, 1886-1958.",1910,0,ger,
2981,The memoirs of Giacomo Casanova di Seingalt.,"Casanova di Seingalt, Giacomo.",1922,0,eng,
20598,"Buccaneers and pirates of our coasts / by Frank R. Stockton, with illustrations by George Varian and B. West Clinedinst.","Stockton, Frank Richard, 1834-1902.",1913,0,eng,325.0
9347,An outcast of the islands : Almayerʹs folly : a story of an Eastern River / Joseph Conrad ; with an introduction by Oliver Warner.,"Conrad, Joseph, 1857-1924.",1914,0,eng,384.0
1859,"Letters of Max Beerbohm, 1892-1956 / edited by Rupert Hart-Davis.","Beerbohm, Max, Sir, 1872-1956.",1988,0,eng,244.0
14159,"Les Roquevillard, par Henry Bordeaux...Introd. par Firmin Roz.","Bordeaux, Henry, 1870-1963.",1919,1,fre,279.0
7346,"Among Malay pirates; a tale of adventure and peril, by G.A. Henty ...","Henty, G. A. 1832-1902.",1899,1,eng,
74569,Saint Dominique (1170-1221),"Guiraud, Jean, 1866-1953.",1919,0,fre,2.0
21143,"Fabulas de Esopo, com applicações moraes a cada fabula.",Aesop.,1848,0,por,
100,The life and complete works of William Shakespeare.,"Shakespeare, William, 1564-1616.",1951,0,eng,
8612,"Through space to Mars; or, The longest journey on record, by Roy Rockwood.","Rockwood, Roy.",1910,1,eng,
32634,Die Potentialfunction und das Potential; ein Beitrag zur mathematischen Physik.,"Clausius, R. 1822-1888",1859,0,ger,352.0
56579,"The Countess of Lowndes square, and the stories, by E. F. Benson ...","Benson, E. F. 1867-1940.",1920,1,eng,
21154,Philosophy & fun of algebra.,"Boole, Mary Everest, 1832-1916.",1909,0,eng,
50646,Storia civile del regno di Napoli.,"Giannone, Pietro, 1676-1748.",1847,0,ita,
9524,Notes of a journey from Cornhill to Grand Cairo / by M.A. Titmarsh (W.M. Thackeray),"Thackeray, William Makepeace, 1811-1863.",1888,0,eng,315.0
9031,Rambling notes of an idle excursion / by Mark Twain [i.e. Samuel L. Clemens],"Twain, Mark, 1835-1910.",1882,1,eng,150.0
20973,Le Tour du monde en 80 [i.e. quatre-vingts] jours ; Le rayon-vert / Jules Verne ; illustrations de l'édition originale Hetzel ; dessins par de Neuville et Benett ; gravés par Hildebrand.,"Verne, Jules, 1828-1905.",1977,1,fre,471.0
23084,Lady Audley's secret / by M.E. Braddon.,"Braddon, M. E. 1835-1915.",1905,0,eng,375.0
20272,"Helsinkiin, kirjoitti Juhani Aho.","Aho, Juhani, 1861-1921.",1889,0,fin,
9434,Time's laughingstocks and other verses / by Thomas Hardy.,"Hardy, Thomas, 1840-1928.",1919,1,eng,207.0
46391,"Memoirs of John R. Young, Utah pioneer, 1847.","Young, John R., b. 1837.",1920,0,eng,341.0
74524,"Manual of veterinary specific homopathy, comprising diseases of horses, cattle, sheep, hogs, and dogs, and their specific homopathic treatment. By F. Humphreys ...","Humphreys, F. 1816-1900.",1860,0,eng,240.0
21179,"The wonderful wizard of Oz, by L. Frank Baum, with pictures by W.W. Denslow.","Baum, L. Frank 1856-1919.",1900,0,eng,
8967,The door in the wall : a novel of adventure.,"Meynell, Laurence, 1899-1989.",1937,0,eng,
23974,"Tao teh king / by Lao Tzu ; interpreted as nature and intelligence, by Archie J. Bahm.",Laozi.,1986,0,eng,129.0
26245,The history of the Peloponneasian war; edited in translation by Sir Richard Livingstone.,Thucydides.,1960,0,eng,
26373,"The elements of non-Euclidean geometry, by Julian Lowell Coolidge.","Coolidge, Julian Lowell, 1873-1954.",1909,0,eng,
71280,"Lexicon Latinum : Universae phraseologiae corpus congestum, secundis curis a quopiam ejusdam Societatis Sallustiana, Caesareana, Liviana ... cui triplex additur index: alter vocum barbarum, altervocum quae in foro militari, civili sacroque obtinent, tertius gallicolatinus  / Nova editio, accuratissime recognita, aucta et de Germanica nunc primum in Gallicam linguam translata a P. Aug. Borgnet ... Brugis, 1878.","Wagner, Franz, 1675-1738.",1965,0,lat,2.0
37157,"Science and hypothesis / by H. Poincaré. Authorized translation by George Bruce Halsted, with a special preface by M. Poincaré, and an introduction by Josiah Royce.","Poincaré, Henri, 1854-1912.",1905,0,eng,
43015,"Bacteria in daily life, by Mrs. Percy Frankland.","Frankland, Percy, Mrs., 1858-",1903,0,eng,4.0
746,"Burning Daylight, by Jack London.","London, Jack, 1876-1916.",1910,1,eng,361.0
41414,The girl from the marsh croft / from the Swedish of Selma Lagerlöf ; tr. by Velma Swanston Howard.,"Lagerlöf, Selma, 1858-1940.",1910,0,eng,277.0
23964,Sara Crewe : or what happnened at Miss Minchin's / by Frances Hodgson Burnett; illustrated by Reginald Birch,"Burnett, Frances Hodgson, 1849-1924",1916,1,eng,114.0
32497,Alphabet of economic science.,"Wicksteed, Philip H. 1844-1927.",1888,0,eng,
43767,La chèvre d'or.,"Arène, Paul, 1843-1896.",1893,1,fre,
21184,Selected prose of Robert Frost. Edited by Hyde Cox and Edward Connery Lathem.,"Frost, Robert, 1874-1963.",1968,0,eng,119.0
8968,"The world set free, a story of mankind.","Wells, H. G. 1866-1946.",1914,0,eng,287.0
56960,"The midnight guest; a detective story, by Fred M. White.","White, Fred M. 1859-",1907,1,eng,
3069,The great Boer War.,"Farwell, Byron.",1999,0,eng,512.0
40395,"Theory of groups of finite order, by W. Burnside","Burnside, William, 1852-1927",1897,0,eng,388.0
54958,"Among the An-ko-me-nums or Flathead tribes of Indians of the Pacific coast, by Rev. Thomas Crosby, missionary to the Indians of British Columbia.","Crosby, Thomas, 1840-1914.",1907,0,eng,243.0
8767,Tarzan the untamed.,"Burroughs, Edgar Rice, 1875-1950.",1920,0,eng,309.0
34921,Mankind in the making.,"Wells, H. G. 1866-1946.",1914,0,eng,
19736,Six little Bunkers at Mammy June's / by Laura Lee Hope ; illustrated by Walter S. Rogers.,"Hope, Laura Lee.",1922,1,eng,246.0
46865,"War days in Brittany, by Elsie Deming Jarves.","Jarves, Elsie Deming.",1920,0,eng,7.0
8965,"Floor games, by H. G. Wells ... with photographs by the author and marginal drawings, by J. R. Sinclair.","Wells, H. G. 1866-1946.",1912,0,eng,5.0
66492,The ancient [and other poems] / Judith Crewe.,"Crewe, Judith.",1976,0,eng,62.0
31125,Life and work of Susan B. Anthony / by Ida Husted Harper.,"Harper, Ida Husted, 1851-1931.",1983,0,eng,
19517,"Avventure di Pinocchio, di Carlo Collodi [pseud.] with notes, exercises, and vocabulary by Emilio Goggio...illustrated by Kurt Wiese.","Collodi, Carlo, 1826-1890.",1932,1,eng,196.0
35418,Lewis Carroll in wonderland and at home : the story of his life / by Belle Moses.,"Moses, Belle.",1910,0,eng,296.0
9005,"Following the equator and anti-imperialist essays / Mark Twain ; foreword, Shelley Fisher Fishkin ; introduction, Gore Vidal ; afterword, Fred Kaplan.","Twain, Mark, 1835-1910.",1996,0,eng,
67405,Woman in the golden ages / by Amelia Gere Mason.,"Mason, Amelia Gere.",1901,0,eng,396.0
17444,General Scott.,"Wright, Marcus J. 1831-1922.",1893,0,eng,349.0
23939,"La fille de Dosia, par Henry Gréville [pseud.]","Gréville, Henry, 1842-1902.",1887,0,fre,268.0
51566,"The admirable Chrichton ; Peter Pan ; When Wendy grew up ; What every woman knows ; Mary Rose / J.M. Barrie ; edited with an introduction by Peter Hollindale ; general editor, Michael Cordner ; associate general editors, Peter Holland, Martin Wiggins.","Barrie, J. M. 1860-1937.",1995,1,eng,338.0
14399,Ce que disait la flamme roman / Hector Bernier.,"Bernier, Hector, 1886-1947.",1913,1,fre,
72658,The principles and practice of modern surgery / by Robert Druitt ; edited by F.W. Sargent.,"Druitt, Robert, 1814-1833.",1848,0,eng,576.0
17576,"A rudimentary treatise on clocks, watches & bells for public purposes.","Grimthorpe, Edmund Beckett, Baron, 1816-1905.",1903,0,eng,404.0
12663,The phantom herd / by B.M. Bower ... ; with frontispiece by Monte Crews.,"Bower, B. M., 1874-1940.",1916,1,eng,4.0
26583,The fortunes and misfortunes of the famous Moll Flanders &c ... Introd. by Mark Schorer.,"Defoe, Daniel, 1661?-1731.",1950,1,eng,328.0
54345,"Abridgment of the Debates of Congress, from 1789 to 1856. From Gales and Seatons' Annals of Congress; from their Register of debates; and from the official reported debates, by John C. Rives. By the author of the Thirty years' view [Thomas Hart Benton] ...",United States. Congress.,1860,0,eng,
21438,King Solomon's mines.,"Haggard, H. Rider 1856-1925.",1889,0,eng,
50519,The sword and gun : a history of the 37th Wis. volunteer infantry : from its first organization to its final muster out / by Major R.C. Eden.,"Eden, R. C. d. 1907.",1865,0,eng,120.0
26298,"The Metamorphosis; or, Golden ass, of Apuleius. Translated from the original Latin, by Thomas Taylor.",Apuleius.,1893,0,eng,
23708,"The Burgess animal book for children, by Thornton W. Burgess, with illustrations by Louis Agassiz Fuertes.","Burgess, Thornton W. 1874-1965.",1920,0,eng,363.0
3189,"Sketches new and old, by Mark Twain [pseud.]","Twain, Mark, 1835-1910.",1917,1,eng,5.0
9029,Mark Twain's speeches;,"Twain, Mark, 1835-1910.",1910,0,eng,
8970,"Twelve stories and a dream, by H.G. Wells.","Wells, H. G. 1866-1946",1919,0,eng,4.0
72787,On the constitution of atoms and molecules : papers of 1913 reprinted from the Philosophical magazine / Neils Bohr ; with an introduction by L. Rosenfeld.,"Bohr, Niels Henrik David, 1885-1962.",1963,0,eng,77.0
9282,Madame de Treymes / by Edith Wharton.,"Wharton, Edith, 1862-1937.",1907,0,eng,109.0
9688,"Tour through the eastern counties of England, 1722.","Defoe, Daniel, 1661?-1731.",1891,0,eng,
21602,The waste land / by T. S. Eliot.,"Eliot, T. S. 1888-1965.",1922,0,eng,
9277,Crucial instances : Sanctuary.,"Wharton, Edith, 1862-1937.",1914,0,eng,356.0
23965,"Legend of Sleepy Hollow. From ""The sketch-book"" of Washington Irving. Illustrated with original designs by Huntington, Kensett, Darley [etc.]","Irving, Washington, 1783-1859.",1864,1,eng,50.0
2565,The story of the Glittering Plain which has been also called the Land of Living Men or the Acre of the Undying / written by William Morris.,"Morris, William, 1834-1896.",1894,1,eng,177.0
29785,New first course in the theory of equations / by Leonard Eugene Dickson.,"Dickson, Leonard E. 1874-1954.",1939,0,eng,185.0
31552,"Novo dicionário língua portuguesa,","Figueiredo, Cândido de, 1846-1925.",1941,0,por,
9555,The exploits of Sherlock Holmes / by Adrian Conan Doyle and John Dickson Carr.,"Doyle, Adrian Conan, 1910-",1954,1,eng,338.0
9741,The uncommercial traveller.,"Dickens, Charles, 1812-1870.",1879,0,eng,
9555,The memoirs of Sherlock Holmes / by A. Conan Doyle ; illustrations by Sidney Paget.,"Doyle, Arthur Conan, Sir, 1859-1930.",1894,1,eng,279.0
50492,Historia de Gil Blas de Santullano : versión española del Padre Isla / Lesage.,"Le Sage, Alain René, 1668-1747.",1991,1,spa,
9182,Villette.,"Brontë, Charlotte, 1816-1855",1899,0,und,
74588,"The boys of Columbia High on the river, or, The boat race plot that failed / by Graham B. Forbes.","Forbes, Graham B.",1911,1,eng,229.0
46019,"Capitals of the northlands, tales of ten cities, by Ian C. Hannah. Illustrated by Edith Brand Hannah.","Hannah, Ian Campbell, 1874-",1914,0,eng,264.0
6046,The minor works of John Bunyan; containing: The water of life; Solomon's temple spiritualized; Christ a complete saviour; Divine breathings; and Grace abounding.,"Bunyan, John, 1628-1688.",1804,0,eng,
2981,"The memoirs of Jacques Casanova / written by himself now for the first time translated into English, by Arthur Machen.","Casanova, Giacomo, 1725-1798.",1894,0,eng,
31131,"Boys' book of Indian warriors and heroic Indian women, by Edwin L. Sabin.","Sabin, Edwin L. 1870-1952.",1918,0,eng,349.0
61706,"Niccolò Machiavelli e i suoi tempi, illustrati con nuovi documenti.","Villari, Pasquale, 1827-1917.",1897,0,ita,
26466,"Second thoughts of an idle fellow, by Jerome K. Jerome.","Jerome, Jerome K. 1859-1927",1898,0,eng,333.0
6951,"Journal of researches into the natural history and geology of the countries visited during the voyage of H.M.S. Beagle round the world under the command of Captain Fitz Roy, R.N. / by Charles Darwin.","Darwin, Charles, 1809-1882.",1890,0,eng,
13692,Hyperbolic functions / prepared by George F. Becker and C. E. Van Orstrand,Smithsonian Institution,1961,0,eng,321.0
15093,"Phyllis, the beggar girl. A romantic melo-drama ... By W.A. Siegfried ...","Siegfried, W. A.",1890,0,eng,11.0
5600,The historical romances of Georg Ebers ...,"Ebers, Georg, 1837-1898.",1898,1,eng,
48762,"The history of the decline and fall of the Roman Empire. Abridged, incorporating the researches of recent commentators by William Smith.","Gibbon, Edward, 1737-1794.",1860,0,eng,
19574,"Andersens̕ fairy tales / ed. by Margherita O. Osborne, illustrations and decorations by Ben Kutcher.","Andersen, H. C. 1805-1875.",1930,0,eng,367.0
23714,"Squirrels and other fur-bearers, by John Burroughs, with ... illustrations in colors after Audubon, and a frontispiece from life.","Burroughs, John, 1837-1921.",1900,0,eng,3.0
31246,A short account of the history of mathematics / by W. W. Rouse Ball.,"Ball, W. W. Rouse 1850-1925.",1908,0,eng,
8101,"Bertram Cope's year, a novel by Henry B. Fuller.","Fuller, Henry Blake, 1857-1929.",1919,1,eng,314.0
8975,The research magnificent.,"Wells, H. G. 1866-1946.",1915,0,eng,
23075,"Ozma of Oz : a record of her adventures with Dorothy Gale of Kansas, the Yellow Hen, the Scarecrow, the Tin Woodman, Tiktok, the Cowardly Lion and the Hungry Tiger : besides other good people too numerous to mention faithfully recorded herein / illustrated by John R. Neill.","Baum, L. Frank 1856-1919.",1931,0,eng,270.0
9552,The hound of the Baskervilles : another adventure of Sherlock Holmes / by A. Conan Doyle.,"Doyle, Arthur Conan, 1859-1930",1902,1,eng,358.0
53159,The old Irish world / by Alice Stopford Green.,"Green, Alice Stopford, 1848-1929.",1912,0,eng,197.0
26583,The fortunes and misfortunes of the famous Moll Flanders.,"Defoe, Daniel, 1661?-1731.",1999,0,eng,328.0
21727,"Digging for gold : a story of California / by Horatio Alger, Jr.","Alger, Horatio, 1832-1899.",1892,1,eng,
26511,"A travers l'he  misphe  re sud; ou, Mon second voyage autour du monde.","Michel, Ernest, b. 1837.",1890,0,fre,
8978,When the sleeper wakes.,"Wells, H. G. 1866-1946.",1899,0,eng,302.0
6544,Aaron's rod / by D.H. Lawrence.,"Lawrence, D. H. 1885-1930.",1930,1,eng,347.0
58582,St. Martin's eve / by Mrs. Henry Wood.,"Wood, Henry, Mrs., 1814-1887.",1889,1,eng,
31291,Works of Robert Louis Stevenson.,"Stevenson, Robert Louis, 1850-1894.",1901,0,eng,
38673,Édes anyaföldem! : egy nép s egy ember története / Benedek Elek.,"Benedek, Elek, 1859-1929.",1979,0,hun,
9535,"Men's wives ; The Bedford-Row conspiracy : etc., etc. / By William Makepeace Thackeray.","Thackeray, William Makepeace, 1811-1863.",1900,1,eng,598.0
4885,History of the United Netherlands from the death of William the Silent to the Synod of Dort / by John Lothrop Motley.,"Motley, John Lothrop, 1814-1877.",1860,0,eng,
9025,How to tell a story and other essays / By Mark Twain (Samuel L. Clemens).,"Twain, Mark, 1835-1910",1901,0,eng,333.0
